48;24;0.55;0.1;Single Point;insert;1896;9.65313;8 3 24 4 29 30 5 31 7 23 35 14 15 16 45 39 19 44 21 40 20 38 37 18 17 46 36 34 13 12 32 6 9 33 27 28 2 41 43 42 22 47 26 1 0 25 10 11 8
48;24;0.55;0.1;Single Point;insert;1896;13.7434;43 42 22 40 47 26 0 25 1 10 11 8 3 24 4 29 30 5 31 7 23 34 35 14 15 16 45 39 19 44 21 20 37 38 18 17 46 36 13 12 32 6 9 33 27 28 2 41 43
48;24;0.55;0.1;Single Point;insert;1896;6.80145;5 31 7 23 34 35 14 15 16 45 39 19 44 21 40 20 38 37 18 17 46 36 13 12 32 6 9 33 27 28 2 41 43 42 22 47 26 1 0 25 10 11 8 3 24 4 29 30 5
48;24;0.55;0.1;Single Point;insert;1889;15.7325;22 47 26 1 10 11 8 6 3 24 4 29 30 5 31 7 23 34 35 14 15 16 45 39 19 44 21 40 20 37 38 0 25 18 17 46 36 13 12 32 9 33 27 28 2 41 43 42 22
48;24;0.55;0.1;Single Point;insert;1889;22.8927;6 9 33 27 28 2 41 43 42 22 40 47 26 1 10 11 8 3 24 4 29 30 5 31 7 23 34 35 15 16 45 39 19 44 21 20 0 25 37 38 18 17 46 36 14 13 12 32 6
48;24;0.55;0.1;Single Point;insert;1896;24.2554;20 37 38 18 17 46 36 14 34 13 12 32 6 9 33 27 28 2 41 43 42 22 40 47 26 0 25 1 10 11 8 3 24 4 29 30 5 31 7 23 35 15 16 45 39 19 44 21 20
48;24;0.55;0.1;Single Point;insert;1896;25.8014;28 2 41 43 42 22 40 47 26 1 0 25 10 11 8 3 24 4 29 30 5 31 7 23 34 35 14 15 16 45 39 19 44 21 20 37 38 18 17 46 36 13 12 32 6 9 33 27 28
48;24;0.55;0.1;Single Point;insert;1889;23.3311;32 6 9 33 27 28 2 41 43 42 22 40 47 26 1 10 11 8 3 24 4 29 30 5 31 7 23 34 35 14 15 16 45 39 19 44 21 20 38 0 25 37 18 17 46 36 13 12 32
48;24;0.55;0.1;Single Point;insert;1896;16.1784;31 7 23 34 35 14 15 16 45 39 19 44 21 40 20 38 37 18 17 46 36 13 12 32 6 9 33 27 28 2 41 43 42 22 47 26 1 0 25 10 11 8 3 24 4 29 30 5 31
48;24;0.75;0.1;Single Point;insert;1889;18.3505;4 29 30 5 31 7 23 34 35 14 15 16 45 39 19 44 21 40 20 37 38 0 25 18 17 46 36 13 12 32 6 9 33 27 28 2 41 43 42 22 47 26 1 10 11 8 3 24 4
48;24;0.75;0.1;Single Point;insert;1896;13.6027;32 6 9 33 27 28 2 41 43 42 22 47 26 0 25 1 10 11 8 3 24 4 29 30 5 31 7 23 34 35 14 15 16 45 39 19 44 21 40 20 38 37 18 17 46 36 13 12 32
48;24;0.75;0.1;Single Point;insert;1896;13.5724;3 24 4 29 30 5 31 7 23 35 14 15 16 45 39 19 44 21 40 20 37 38 18 17 46 36 34 13 12 32 6 9 33 27 28 2 41 43 42 22 47 26 1 0 25 10 11 8 3
48;24;0.75;0.1;Single Point;insert;1896;14.3992;4 29 30 5 31 7 23 34 35 14 15 16 45 39 19 44 21 40 20 37 38 18 17 46 36 13 12 32 6 9 33 27 28 2 41 43 42 22 47 26 1 0 25 10 11 8 3 24 4
48;24;0.75;0.1;Single Point;insert;1896;10.5445;24 4 29 30 5 31 7 23 34 35 14 15 16 45 39 19 44 21 40 20 38 37 18 17 46 36 13 12 32 6 9 33 27 28 2 41 43 42 22 47 26 0 25 1 10 11 8 3 24
48;24;0.75;0.1;Single Point;insert;1896;15.4112;8 3 24 4 29 30 5 31 7 23 34 35 14 15 16 45 39 19 44 21 40 20 37 38 18 17 46 36 13 12 32 6 9 33 27 28 2 41 43 42 22 47 26 1 0 25 10 11 8
48;24;0.75;0.1;Single Point;insert;1896;13.0321;8 6 3 24 4 29 30 5 31 7 23 34 35 14 15 16 45 39 19 44 21 40 20 38 37 18 17 46 36 13 12 32 9 33 27 28 2 41 43 42 22 47 26 0 25 1 10 11 8
48;24;0.75;0.1;Single Point;insert;1896;10.6071;23 34 35 15 16 45 39 19 44 21 40 20 37 38 18 17 46 36 14 13 12 32 6 9 33 27 28 2 41 43 42 22 47 26 0 25 1 10 11 8 3 24 4 29 30 5 31 7 23
48;24;0.75;0.1;Single Point;insert;1896;18.2123;6 9 33 27 28 2 41 43 42 22 40 47 26 0 25 1 10 11 8 3 24 4 29 30 5 31 7 23 34 35 14 15 16 45 39 19 44 21 20 37 38 18 17 46 36 13 12 32 6
48;24;0.75;0.1;Single Point;insert;1896;9.84278;3 24 4 29 30 5 31 7 23 34 35 14 15 16 45 39 19 44 21 40 20 38 37 18 17 46 36 13 12 32 6 9 33 27 28 2 41 43 42 22 47 26 0 25 1 10 11 8 3
48;24;0.9;0.1;Single Point;insert;1896;13.2515;24 4 29 30 5 31 7 23 34 35 14 15 16 45 39 19 44 21 40 20 38 37 18 17 46 36 13 12 32 6 9 33 27 28 2 41 43 42 22 47 26 1 0 25 10 11 8 3 24
48;24;0.9;0.1;Single Point;insert;1896;26.2166;17 46 36 14 34 13 12 32 6 9 33 27 28 2 41 43 42 22 40 47 26 1 0 25 10 11 8 3 24 4 29 30 5 31 7 23 35 15 16 45 39 19 44 21 20 38 37 18 17
48;24;0.9;0.1;Single Point;insert;1896;12.5103;8 3 24 4 29 30 5 31 7 23 34 35 14 15 16 45 39 19 44 21 40 20 37 38 18 17 46 36 13 12 32 6 9 33 27 28 2 41 43 42 22 47 26 0 25 1 10 11 8
48;24;0.9;0.1;Single Point;insert;1889;31.9428;45 39 19 44 21 40 20 38 0 25 37 18 17 46 36 14 34 13 12 32 9 33 27 28 2 41 43 42 22 47 26 1 10 11 8 6 3 24 4 29 30 5 31 7 23 35 15 16 45
48;24;0.9;0.1;Single Point;insert;1896;13.3271;3 24 4 29 30 5 31 7 23 34 35 14 15 16 45 39 19 44 21 40 20 38 37 18 17 46 36 13 12 32 6 9 33 27 28 2 41 43 42 22 47 26 1 0 25 10 11 8 3
48;24;0.9;0.1;Single Point;insert;1896;10.3038;4 29 30 5 31 7 23 34 35 14 15 16 45 39 19 44 21 40 20 37 38 18 17 46 36 13 12 32 6 9 33 27 28 2 41 43 42 22 47 26 1 0 25 10 11 8 3 24 4
48;24;0.9;0.1;Single Point;insert;1896;26.8446;46 36 13 12 32 6 9 33 27 28 2 41 43 42 22 40 47 26 1 0 25 10 11 8 3 24 4 29 30 5 31 7 23 34 35 14 15 16 45 39 19 44 21 20 38 37 18 17 46
48;24;0.9;0.1;Single Point;insert;2005;19.5224;17 34 35 14 16 45 20 38 37 10 6 3 24 4 29 30 5 31 7 23 12 32 13 46 36 15 44 19 39 21 40 11 8 9 33 27 28 2 41 43 42 22 47 26 1 0 25 18 17
48;24;0.9;0.1;Single Point;insert;1889;16.8001;11 8 3 24 4 29 30 5 31 7 23 34 35 14 15 16 45 39 19 44 21 40 20 38 0 25 37 18 17 46 36 13 12 32 6 9 33 27 28 2 41 43 42 22 47 26 1 10 11
48;24;0.9;0.1;Single Point;insert;1896;28.3195;32 6 9 33 27 28 2 41 43 42 22 40 47 26 1 0 25 10 11 8 3 24 4 29 30 5 31 7 23 34 35 15 16 45 39 19 44 21 20 37 38 18 17 46 36 14 13 12 32
